4680804,2602
9000011,2602
13600613,2602
13400819,2602
400017,2602
1204297,2602
2257327,2602
916811,2602
8600040,2602
13700014,2601
108049,2600
922277,2600
8600694,2600
722413,2599
1700022,2599
13900200,2599
1105663,2599
2021285,2599
15001334,2598
3507165,2598
4600169,2598
708020,2597
13402935,2597
5008123,2597
4120086,2597
14117908,2596
4623606,2595
2022036,2595
14113147,2595
10601619,2594
13700316,2594
14401487,2593
2008564,2593
4157800,2593
4122763,2593
4146786,2592
14400014,2592
13500465,2591
5010608,2591
8600511,2591
4173708,2591
4104226,2591
14105500,2591
2603608,2590
13502247,2590
8601674,2590
301264,2589
200930,2589
4600010,2589
8602522,2589
2801906,2588
1201271,2588
4153278,2588
14903474,2588
13900463,2588
1020854,2588
4113217,2588
1705024,2587
4627253,2587
13601652,2587
13601733,2587
4618777,2587
2000628,2586
2400561,2586
107069,2585
4130804,2585
14111330,2585
1001302,2585
13600044,2584
14103222,2584
14114038,2584
4651340,2583
4000013,2583
3503631,2583
2300044,2583
2100029,2583
8600783,2583
813613,2582
4167392,2582
4500261,2582
5105269,2582
13302531,2582
2900130,2581
4105109,2580
4100476,2580
604011,2580
5900212,2580
14103052,2580
112275,2580
718602,2580
4121341,2580
1704060,2579
14506661,2579
5007429,2579
4122747,2579
1003720,2579
14116731,2578
13601784,2578
2000059,2577
4600118,2577
700088,2577
922900,2577
2600013,2577
2606771,2576
1000012,2576
8600970,2576
14506688,2575
4144031,2575
1400037,2574
13300024,2574
8600147,2574
2804140,2573
4119142,2573
705713,2573
2205092,2572
2803895,2572
4119800,2572
2803828,2572
903124,2571
900010,2571
916366,2571
609404,2570
13500520,2570
2015315,2570
13300016,2570
4203380,2569
4676670,2568
14100932,2568
3801497,2568
14104385,2568
13601865,2567
600270,2567
4102878,2567
12800112,2567
14114470,2567
13600702,2566
4130901,2566
2210622,2566
2901188,2566
14401290,2566
14108836,2566
2900041,2566
2906074,2565
14108801,2565
5024595,2565
13602926,2565
708402,2565
1110381,2565
14500116,2565
8601283,2565
14102811,2564
2800802,2564
2809052,2564
700010,2564
1124668,2564
2000148,2564
620084,2563
14100037,2563
14600986,2563
627089,2563
3503054,2563
4692055,2562
1115120,2562
8603332,2562
4143183,2562
14501228,2562
14500086,2561
1004689,2561
4151976,2561
12500739,2561
1400266,2561
4119932,2561
4174003,2560
4100093,2560
3405400,2560
14507927,2559
4663527,2559
605590,2559
2903024,2559
13301004,2559
4600193,2559
8603154,2559
4202139,2559
14101866,2559
4153251,2559
13602608,2559
8603090,2559
4139275,2558
4131002,2558
8600678,2558
1105680,2558
12501255,2558
927031,2558
14604299,2558
2300117,2558
1700014,2557
1111078,2557
14200236,2557
6302114,2557
13400304,2557
2200058,2557
4634527,2556
11600136,2556
13602071,2556
5018471,2555
1500015,2555
2285525,2555
4105249,2555
922412,2555
4101375,2555
1208110,2555
4100514,2555
4642325,2555
1122452,2555
14500310,2555
728446,2554
1106880,2554
1122401,2554
4152417,2554
726265,2554
2900440,2553
4117654,2553
1205730,2553
2800705,2553
2270544,2552
14603152,2552
24109959,2552
13700278,2552
14104202,2552
1200020,2552
4122232,2552
1706446,2552
405248,2551
2201500,2551
2008572,2551
4100425,2551
14114089,2551
12100030,2550
3700267,2550
2000113,2550
1702092,2550
108820,2550
14109336,2550
1010891,2550
1205064,2550
4126378,2550
1121499,2549
4121260,2549
2019540,2549
14102188,2549
4201809,2549
13702661,2549
4140664,2549
5029465,2549
7100019,2548
14101440,2548
14115298,2548
14100053,2548
3504387,2548
1102222,2548
13602543,2548
2107660,2548
605492,2548
4151119,2548
4119410,2548
5008352,2548
600024,2548
603252,2548
4159659,2548
3501728,2547
1700588,2547
4611420,2547
2200074,2547
403989,2547
14506254,2547
14100096,2547
3400042,2547
3802272,2546
4700236,2546
4101332,2546
400084,2546
716855,2546
4135202,2546
4614054,2546
13601270,2546
14101130,2546
13601903,2545
14104490,2545
4151984,2545
2800039,2545
4100972,2545
11600039,2545
4125371,2545
3200019,2545
4100387,2545
14900017,2544
13400363,2544
2226332,2544
2300010,2544
1405853,2544
700045,2544
4119002,2544
304760,2544
13601741,2543
201260,2543
4120949,2543
4135148,2543
14104369,2543
4600070,2543
2212595,2542
3507416,2542
1710400,2542
4623169,2542
4135229,2541
307424,2541
4136594,2541
24131920,2541
7101384,2541
1210920,2541
1000063,2541
5021596,2541
4113624,2541
13300059,2540
4100875,2540
14100142,2540
1013068,2540
4115031,2540
2000130,2540
2000156,2539
4100794,2539
11601388,2539
920479,2539
722901,2539
14502070,2539
200018,2539
2022320,2538
817570,2538
720852,2538
4156021,2538
4119231,2538
14103109,2537
14505959,2537
4671910,2537
14109476,2537
3202534,2537
900125,2536
113581,2536
4119991,2536
6500617,2536
14103516,2536
14110547,2536
14504081,2535
13501720,2535
14100584,2535
14907526,2535
725323,2535
2500914,2534
1011014,2534
700061,2534
4124650,2534
4100638,2534
8603693,2534
14200082,2533
411477,2533
2000040,2533
24604747,2533
14505320,2533
4152786,2533
1121251,2533
2011255,2533
600164,2532
13303732,2532
662399,2532
1501984,2532
2300028,2532
2905434,2532
4115333,2532
13400665,2531
1017063,2531
1103261,2531
2800080,2531
4134974,2531
4116194,2531
14100100,2531
1209272,2531
4125282,2531
7900309,2531
12800104,2531
6302718,2531
14117207,2530
2000091,2530
722960,2530
4103050,2530
1121219,2530
13300237,2530
14509792,2530
613762,2530
2801914,2530
9301348,2530
4600061,2530
8603405,2530
3700488,2529
3502783,2529
4100379,2529
14101068,2529
4600347,2529
1130420,2529
300535,2529
1006088,2529
4611268,2528
2000202,2528
12800040,2528
2600170,2528
303739,2528
5100011,2527
13400495,2527
2000121,2527
14400057,2527
2100045,2527
2905710,2527
617822,2527
14602296,2527
3500012,2526
5015693,2526
1304232,2526
13301250,2526
4171055,2526
4101880,2526
4600924,2525
311995,2525
1700030,2525
2106981,2525
3503321,2525
616915,2525
400580,2525
14104911,2525
2902257,2525
2000180,2525
4601718,2524
1108760,2524
2000075,2524
2800012,2524
13600095,2524
13400681,2523
1211668,2523
3507548,2523
13504398,2523
2217880,2523
4189825,2523
14901625,2523
2809060,2523
4120965,2523
4617347,2523
14100118,2523
4113470,2523
4199758,2522
12801259,2522
6900224,2522
4128737,2522
2200066,2522
2012642,2522
1005286,2522
1010824,2522
13501429,2522
4131606,2522
105198,2521
5011167,2521
1700812,2521
1501674,2521
8603006,2521
4182596,2521
13800124,2521
13602276,2521
4101405,2521
900885,2520
1705814,2520
14500124,2520
14907518,2520
4122259,2520
4100468,2520
2806258,2520
4107730,2520
1000039,2520
100137,2520
1401815,2519
14109743,2519
4600045,2519
911925,2519
2224267,2519
1204580,2519
11600306,2519
1202600,2519
2252627,2518
400050,2518
4117328,2518
4122178,2518
13300512,2518
14101270,2518
2000164,2518
616834,2518
4101103,2518
13602934,2518
1400070,2518
315303,2518
12100196,2517
615536,2517
5101174,2517
4133471,2517
14100177,2517
1206370,2517
2012529,2517
14900025,2517
916412,2517
4100654,2517
913723,2516
110833,2516
2302241,2516
4600037,2516
11600098,2516
2800101,2516
1601776,2516
2806991,2515
203882,2515
103640,2515
4600088,2515
3508811,2515
700118,2515
14110709,2515
13400142,2515
14602385,2515
4127870,2515
4100603,2515
937614,2515
4127560,2515
12801747,2514
1407767,2514
4121376,2514
2002035,2514
4119240,2514
4201990,2514
921610,2514
600172,2514
922692,2514
2802341,2514
4129954,2513
4127854,2513
4901045,2513
4128290,2513
2300087,2513
5045185,2513
13400215,2512
5012414,2512
931152,2512
4142586,2512
2200325,2512
13500031,2512
2801485,2512
4600428,2512
900290,2512
14104059,2512
14103400,2511
4120213,2511
2011352,2511
13500767,2511
14400049,2511
1100106,2511
800090,2511
316180,2511
10200037,2511
14100045,2511
402893,2511
813192,2511
404454,2511
14000652,2510
1207091,2510
12400084,2510
2000105,2510
24103608,2510
24130737,2510
2907313,2510
4167570,2510
1700090,2510
1112848,2510
11600462,2510
2802090,2510
4611500,2510
8600031,2510
618802,2509
14507200,2509
5015197,2509
2034387,2509
708003,2509
13701703,2509
810894,2509
900389,2509
300560,2509
10200444,2508
717312,2508
11600780,2508
2256444,2508
202967,2508
318299,2508
2009161,2508
400033,2508
14100487,2508
5005779,2508
4101146,2507
2904292,2507
2202450,2507
1303422,2507
406465,2507
4501047,2507
5002265,2507
4650905,2507
2100819,2507
4166728,2507
4161289,2507
14105403,2507
4131029,2507
12501000,2506
2000377,2506
4630629,2506
12505269,2506
14200295,2506
4601475,2506
13500945,2506
1107836,2505
3404650,2505
2602504,2505
3801969,2505
12502200,2505
3508129,2505
14200880,2505
4194128,2505
401978,2505
4100417,2505
600423,2505
4102541,2505
13300040,2505
921661,2505
2901773,2505
2000237,2505
5019141,2505
700096,2504
4401190,2504
2214067,2504
3507904,2504
14201356,2504
2900424,2504
14100088,2504
2000512,2504
300020,2504
3202305,2504
8603847,2504
14109328,2503
412686,2503
13302639,2503
4156757,2503
4112849,2503
1406000,2503
3000010,2503
2300036,2502
1613782,2502
13603086,2502
14500299,2502
14102749,2502
4155890,2502
4611799,2502
100587,2502
1210610,2501
4635248,2501
4101189,2501
1201530,2501
3507815,2501
2205521,2501
8602727,2501
14600714,2501
14111110,2501
13503758,2501
3507408,2500
615668,2500
13600036,2500
1400185,2500
2801957,2500
1500031,2500
2012707,2500
8603294,2500
2212943,2500
15002187,2500
5200156,2500
4124340,2500
400130,2500
900150,2500
24107131,2500
800317,2500
24101605,2499
2105446,2499
2212501,2499
14100134,2499
1300016,2499
1210319,2499
4662997,2499
14109069,2498
722340,2498
3800954,2498
4167406,2498
13700952,2498
13600818,2498
300306,2498
400157,2498
2005492,2498
1170546,2497
14113210,2497
15000605,2497
400238,2497
13402390,2497
4646258,2497
1900013,2496
13300660,2496
4122160,2496
4102711,2496
4128125,2496
2400022,2496
14100150,2496
24125890,2496
4162080,2496
14101696,2496
14110482,2496
8600660,2496
100072,2495
2000245,2495
4600967,2495
400297,2495
2203146,2495
400106,2495
13600052,2495
2283352,2494
4900847,2494
1005030,2494
404420,2494
4136209,2494
13300865,2494
13700154,2494
305421,2494
2805340,2494
14102234,2494
2301172,2494
13400436,2494
12401358,2494
14100690,2494
4156013,2494
13502921,2494
8603189,2494
4105257,2493
1700707,2493
4626605,2493
4600053,2493
901504,2493
15000290,2493
3500020,2493
4105400,2493
1000047,2492
1134167,2492
2000261,2492
717274,2492
101613,2492
2000407,2492
927040,2492
501778,2492
13602640,2492
4121759,2492
4179692,2492
14503476,2492
4102240,2492
307165,2492
14600684,2492
1200038,2491
4137752,2491
400181,2491
322156,2491
4150104,2491
4103645,2491
24129100,2491
14600013,2491
811416,2491
12400246,2491
2200082,2491
4609352,2491
1119591,2491
400327,2491
8600546,2491
2903261,2490
2209381,2490
2906430,2490
1100033,2490
900230,2490
10200010,2490
4663306,2490
14110539,2490
2907127,2489
14100983,2489
4600479,2489
8600899,2489
13602250,2489
4644891,2489
2903237,2489
811424,2489
13301993,2488
5004195,2488
800066,2488
1900072,2488
4176847,2488
24624632,2488
4106148,2488
105570,2488
607274,2488
2811154,2488
2206609,2488
900168,2488
14110911,2488
1000071,2488
8600023,2488
1124552,2488
3300200,2488
2800659,2488
1004816,2487
915483,2487
900516,2487
3502856,2487
14200058,2487
14101262,2487
101966,2487
2903628,2487
4501950,2487
2288230,2486
4126297,2486
4646410,2486
1119290,2486
815837,2486
2100037,2486
2803089,2486
4700228,2485
1120840,2485
723762,2485
2017199,2485
10200649,2485
4117182,2485
4100565,2485
409081,2485
3507203,2485
2000350,2485
4121848,2485
8601020,2485
2034255,2485
1413864,2484
4133285,2484
15000729,2484
5003610,2484
2203138,2484
1200186,2484
14500060,2484
4100751,2484
1112228,2484
3401294,2484
4201388,2484
8600430,2484
14200040,2484
3503313,2483
24115762,2483
100013,2483
2501198,2483
2255570,2483
10600043,2483
1501100,2483
400254,2483
3408027,2483
14100207,2483
14102226,2483
14114550,2483
1500058,2483
14114330,2483
906379,2483
2800047,2483
8603642,2483
726559,2483
2804387,2483
3400034,2482
10600140,2482
2802430,2482
4200039,2482
1126822,2482
4611250,2482
13700669,2482
2007770,2482
8603928,2482
4170083,2482
14105659,2482
813575,2482
14101904,2482
3800032,2482
1700073,2482
12800120,2482
1602829,2481
1709437,2481
4611314,2481
5105048,2481
700282,2481
4117751,2481
14101483,2481
2800110,2481
924601,2481
24107581,2481
100242,2481
14116502,2481
11600748,2481
14500205,2481
615013,2481
901008,2480
2006758,2480
2214679,2480
24608904,2480
2200589,2480
2000326,2480
2500795,2480
14500078,2480
12401064,2480
14600706,2480
627143,2480
8600139,2480
4400011,2480
13402960,2479
4129890,2479
705268,2479
2108356,2479
13902393,2479
4601556,2479
2012111,2479
400114,2479
2024322,2479
1100122,2479
4641833,2479
4212312,2479
700037,2479
2029111,2479
14500450,2479
926116,2479
1610201,2478
2803879,2478
1700219,2478
13300210,2478
4617495,2478
13500481,2478
4151364,2478
111724,2478
103411,2478
14110474,2478
4122690,2478
2300958,2478
3502589,2477
4103904,2477
6302181,2477
5024854,2477
5011132,2477
14102277,2477
13701525,2477
4200438,2477
4129776,2477
604399,2477
13600575,2477
4600100,2477
208027,2477
827061,2477
700126,2477
14100371,2476
4634284,2476
4136730,2476
300160,2476
2205009,2476
12400149,2476
12510130,2476
4600622,2476
900788,2476
4620895,2476
117927,2476
2603659,2476
2009064,2476
1121405,2476
14101513,2476
4131045,2475
4101227,2475
1010697,2475
4167465,2475
400165,2475
8602387,2475
13600079,2475
1109243,2475
13301152,2475
4102746,2475
2012545,2475
5019184,2475
14104954,2474
200778,2474
4104358,2474
700053,2474
611123,2474
14200104,2474
4102185,2474
4135431,2474
300101,2474
4107012,2473
2809958,2473
805475,2473
2214334,2473
4120027,2473
4127820,2473
600148,2473
1124226,2473
8600112,2473
2100169,2473
4123700,2473
4147855,2473
24104272,2473
14901536,2473
4103009,2473
1700146,2473
5018137,2472
4119754,2472
2253488,2472
2200040,2472
1700227,2472
14102803,2472
3501841,2472
8602298,2472
600059,2472
2026961,2472
5002109,2472
4134494,2472
700509,2472
4177916,2471
4100263,2471
24651516,2471
900133,2471
1302302,2471
2900211,2471
4113381,2471
13504037,2471
1300040,2471
2021030,2471
702234,2471
1502611,2471
900664,2471
400122,2471
1105671,2471
4114914,2471
3503186,2471
5002974,2471
14101572,2471
2226979,2470
725056,2470
2012782,2470
2021722,2470
13300288,2470
600822,2470
4101294,2470
5030692,2470
4180887,2469
2806126,2469
8602689,2469
4185790,2469
2206706,2469
2254131,2469
4123395,2469
11600616,2469
2011271,2469
14907445,2469
600040,2469
501115,2469
4663098,2469
4627334,2469
812633,2469
4115228,2469
1506102,2469
4655192,2469
311707,2468
632023,2468
900397,2468
4400801,2468
2008580,2468
617938,2468
13600087,2468
4101715,2468
12400025,2468
4107713,2468
2007991,2468
4141229,2467
13603027,2467
710458,2467
5021103,2467
2905418,2467
12802476,2467
900109,2467
611190,2467
1707930,2467
1202936,2467
1100750,2467
600075,2466
1203509,2466
2900114,2466
400068,2466
916358,2466
922722,2466
13300601,2466
4121163,2466
4115058,2466
8600350,2466
4618920,2466
4126661,2466
720631,2466
400270,2465
4168577,2465
14113201,2465
1210629,2465
14101050,2465
4101235,2465
1901117,2465
2606577,2465
1500023,2465
2900033,2465
14403803,2465
14105080,2465
716219,2465
13500023,2465
1119125,2465
4632630,2465
4117174,2465
2017245,2465
2000490,2465
2017083,2465
1000578,2465
4103360,2465
8600635,2465
655830,2464
800252,2464
1204920,2464
628050,2464
4195752,2464
4100484,2464
7900660,2464
4601297,2464
13601458,2464
14113015,2464
2804271,2464
900354,2464
11600314,2464
3800229,2464
4500040,2464
700029,2464
1706993,2464
24650684,2464
2005158,2464
1700499,2463
642274,2463
1501720,2463
114286,2463
4615840,2463
24113441,2463
325740,2463
5300363,2463
5004306,2463
24104302,2463
2300079,2463
2300060,2463
915874,2463
1700120,2462
4197143,2462
2200163,2462
4104790,2462
305243,2462
12401269,2462
4119568,2462
4117263,2462
14901080,2462
4500032,2462
3500055,2462
2602288,2462
900206,2461
13400401,2461
600245,2461
2807394,2461
901172,2461
3507424,2461
10600906,2461
700134,2461
6500170,2461
4175310,2461
4157389,2461
5003512,2461
14101378,2461
4500490,2461
4100522,2461
8600015,2461
4500601,2461
1208900,2460
110124,2460
2300699,2460
13400231,2460
4182863,2460
4600177,2460
24120227,2460
13900790,2460
4102487,2460
4636945,2459
14110164,2459
2200260,2459
4112423,2459
14102714,2459
12800031,2459
3504727,2459
2000342,2459
4155351,2459
4135830,2459
2204509,2459
4611411,2459
7200595,2459
14604051,2459
4600754,2459
4129725,2458
14104466,2458
4610776,2458
1003623,2458
2006960,2458
4102266,2458
4100859,2457
4146000,2457
2801574,2457
4667557,2457
1100696,2457
11600349,2457
2000172,2457
1200070,2457
113816,2457
4137175,2457
4172914,2457
13600109,2457
727709,2456
4204077,2456
2260735,2456
2910446,2456
4195639,2456
4600231,2456
2800721,2456
1607456,2456
13603078,2456
2604922,2456
2009951,2456
1212168,2456
4105567,2456
12500607,2455
4157427,2455
4130189,2455
13600915,2455
3802124,2455
3504824,2455
730165,2455
14500175,2455
400211,2455
4127749,2455
2400030,2455
1707833,2455
2014610,2455
4610741,2455
13600664,2455
2001160,2455
2900122,2455
2261090,2455
24110760,2455
2000423,2455
14105411,2454
4108116,2454
4100590,2454
4141172,2454
4120043,2454
3507777,2454
13300873,2454
4117107,2454
8600066,2454
4612396,2454
24129542,2454
700150,2454
407372,2454
2255766,2454
13302337,2454
4117697,2454
902993,2454
4119711,2454
4600150,2453
1500082,2453
3504379,2453
100234,2453
4628390,2453
4614720,2453
100340,2453
4600029,2453
303224,2453
308633,2453
600032,2453
4125240,2453
1602560,2453
4600886,2453
701254,2453
4676386,2453
300659,2453
1401378,2452
14001101,2452
4401824,2452
1101684,2452
14900483,2452
14111080,2452
1204467,2452
14909090,2452
4900340,2452
14100320,2452
505455,2452
13401661,2452
928801,2452
14200155,2452
4114515,2451
2907712,2451
2018616,2451
1301764,2451
5045207,2451
4118642,2451
4203445,2451
4120744,2451
13701568,2451
4500300,2451
2024799,2451
4186214,2451
4200020,2451
1106619,2451
2000431,2450
13300717,2450
409200,2450
403512,2450
4101600,2450
901776,2450
700231,2450
108154,2450
813125,2450
2900068,2450
4123751,2450
4114760,2450
4125312,2450
1118188,2450
2000466,2450
1000101,2450
4105451,2449
300756,2449
1300024,2449
1200437,2449
1600036,2449
2210177,2449
4208900,2449
5800706,2449
14400545,2449
608653,2449
4103874,2449
1400045,2449
720232,2449
4102924,2449
5010454,2449
1406710,2449
14107295,2449
1132253,2449
1602381,2449
4127730,2449
1130170,2449
14104555,2449
4150139,2449
2300109,2449
4122240,2449
14106469,2448
2000210,2448
1008641,2448
723916,2448
2268795,2448
13603647,2448
4144228,2448
13600796,2448
14107910,2448
13700030,2448
100196,2448
2601818,2448
1003143,2448
4159985,2448
900214,2447
4103416,2447
14117444,2447
4600258,2447
4601130,2447
13504134,2447
10200207,2447
100110,2447
1621645,2447
4687400,2447
3803457,2447
5800714,2447
918350,2447
1700251,2446
13600133,2446
4130553,2446
2221667,2446
4500075,2446
13401033,2446
4105869,2446
3504301,2446
14501520,2446
4600142,2446
14101076,2446
1126687,2446
4153472,2446
13302841,2445
7900872,2445
4101529,2445
12802212,2445
14113929,2445
2800055,2445
2000474,2445
2204088,2445
4637321,2445
14500183,2445
4629957,2445
1400088,2445
14504804,2445
2216892,2445
4118995,2445
4603338,2445
4637607,2445
4152590,2445
2000458,2445
2000504,2445
24605417,2444
4149750,2444
4630572,2444
103802,2444
4132700,2444
2900092,2444
2200341,2444
3500373,2444
3200027,2444
4600282,2444
8600058,2444
1502778,2444
4116658,2444
4137639,2443
2001012,2443
12000035,2443
4615468,2443
4181751,2443
4124987,2443
11601965,2443
2203987,2443
24112798,2443
4131991,2443
1200089,2443
2301318,2443
4170962,2443
13500066,2443
14500442,2443
2000296,2443
4600304,2443
404748,2443
14107830,2443
910376,2443
2806584,2443
14400596,2443
1203770,2443
2807670,2443
2221799,2442
14103737,2442
14101882,2442
1114115,2442
2900360,2442
300128,2442
4131134,2442
4641973,2442
4600134,2442
901490,2442
4183088,2442
13700251,2442
13504363,2442
904287,2442
4101731,2442
5012660,2442
4500105,2442
4600274,2442
4611322,2442
905526,2442
4101766,2442
101648,2442
4611390,2442
468584,2442
4403177,2441
2115824,2441
4638905,2441
600229,2441
615935,2441
4655150,2441
2300915,2441
3508188,2441
502081,2441
13300440,2441
728012,2441
2020050,2441
4186052,2441
4106849,2441
3800040,2441
600121,2441
1123998,2441
1119966,2441
13602292,2441
14506157,2441
3507610,2440
3500268,2440
800104,2440
4116208,2440
1000209,2440
3501833,2440
13300075,2440
4600312,2440
4135997,2440
4150457,2440
701718,2440
4101863,2440
4179781,2440
5800021,2440
4101596,2440
1200259,2440
5018420,2440
4141555,2440
4131878,2440
12503592,2440
4135539,2439
3500160,2439
2000083,2439
8604002,2439
4185706,2439
4167848,2439
1201930,2439
14400375,2439
4657594,2439
319902,2439
13500694,2439
14603683,2439
4152050,2439
15000796,2439
14113473,2439
4622561,2439
1500040,2439
4174232,2438
2011298,2438
1213415,2438
901792,2438
2209527,2438
4167368,2438
4140230,2438
14500094,2438
100200,2438
4169034,2438
405817,2438
13602047,2438
1701975,2438
4114345,2438
100153,2438
4168186,2438
4169786,2438
1000136,2438
100250,2438
1602527,2438
3403955,2438
621650,2437
4646215,2437
2105705,2437
14505207,2437
2031280,2437
14500469,2437
4126270,2437
657883,2437
1114751,2437
4123760,2437
4616049,2437
642908,2437
501832,2437
2010011,2437
14115433,2437
4200853,2437
4680812,2437
1011510,2437
2007002,2437
4120132,2437
14000563,2436
2200368,2436
2900025,2436
14104288,2436
4102851,2436
1701878,2436
4628594,2436
931314,2436
4129245,2436
2268809,2436
900419,2436
621641,2436
4900758,2436
2200210,2436
13301349,2436
14104326,2436
3507009,2436
4131207,2436
100188,2436
14130785,2436
10601104,2435
4124855,2435
15000206,2435
1025007,2435
4126360,2435
14109840,2435
5800013,2435
2000415,2435
8600082,2435
2000989,2435
3000028,2435
2281228,2435
9300015,2435
5100020,2435
13500325,2435
14110148,2435
4101928,2435
4144171,2435
13704613,2434
901679,2434
1700855,2434
2000385,2434
1900803,2434
4136810,2434
809306,2434
4126017,2434
2800020,2434
4136870,2434
24600881,2434
700843,2434
2802910,2434
2906597,2434
4162129,2434
11601531,2434
13300245,2434
919993,2434
4133625,2434
2007916,2434
2905906,2434
11601884,2434
1011316,2434
633046,2434
4602447,2434
4130910,2433
4130413,2433
4621646,2433
800040,2433
2800098,2433
4101057,2433
4107330,2433
13300067,2433
14117223,2433
408514,2433
916080,2433
1600010,2433
4170970,2433
1400061,2433
1018400,2433
2906090,2433
2900165,2433
3509362,2433
3500039,2433
1616773,2433
4192036,2433
4175735,2433
2115786,2433
14100622,2433
4138902,2433
4101413,2433
4614186,2432
2019604,2432
4117301,2432
24638056,2432
1136720,2432
4900251,2432
1200054,2432
5074452,2432
13900544,2432
8600490,2432
1120042,2432
916129,2432
13300377,2432
6400361,2432
4125703,2432
901318,2432
4105192,2432
4131215,2432
1100220,2432
5029104,2432
607100,2432
4125207,2432
4651332,2432
400203,2432
1113500,2432
13500147,2432
1501887,2431
5000025,2431
1612468,2431
13400878,2431
403970,2431
13700545,2431
14109417,2431
2016249,2431
2906023,2431
4184688,2431
13502360,2431
8601640,2431
6301290,2431
1404210,2431
13900510,2431
14100479,2431
4607759,2431
4128630,2431
4142128,2430
100218,2430
3801934,2430
1000233,2430
4167457,2430
621838,2430
2210509,2430
400262,2430
13600141,2430
3200035,2430
1013564,2430
4154720,2430
1100092,2430
2800152,2430
4102002,2430
14100070,2430
103055,2430
737119,2430
14103427,2430
904279,2430
4103173,2430
4600215,2430
14103753,2430
24130028,2430
13900145,2430
3201961,2430
1500066,2430
14401401,2430
4101219,2430
13702467,2430
6500331,2430
1003062,2430
1000144,2430
4300904,2430
4139518,2430
614890,2429
14000032,2429
1300032,2429
3406903,2429
1204149,2429
15000214,2429
4123549,2429
14201143,2429
14103346,2429
5005361,2429
4621999,2429
400629,2429
4116887,2429
921033,2429
2803585,2429
1602675,2429
4122267,2429
104213,2429
1400657,2429
5018293,2429
13702599,2429
12400076,2429
14114453,2429
4134524,2429
818860,2429
13400240,2429
4639057,2429
13701711,2428
3508455,2428
3400816,2428
801038,2428
4129881,2428
4115902,2428
24603295,2428
3503208,2428
4152441,2428
13600320,2428
4164857,2428
14105594,2428
4694031,2428
621501,2428
3204405,2428
14102340,2428
13300393,2428
14500140,2428
3800156,2428
14200120,2428
14120690,2428
5005370,2428
709506,2428
700479,2428
4644743,2428
4113632,2428
